event_id,date,symbol,raid_sign,event_second,decision_time_us,entry_time_us,entry_bid,entry_ask,entry_bid_amount,entry_ask_amount,lower_objective,upper_objective,label,label_status,label_exit_time_us,upper_route_exit_time_us,upper_route_exit_price,upper_route_exit_reason,lower_route_exit_time_us,lower_route_exit_price,lower_route_exit_reason,funding_rate_at_entry,source_end_time_us,raid_boundary,prior_range_low,prior_range_high,raid_extreme,range_width_bps,raid_depth_bps,response_return_signed_bps,flow_imbalance_1s_signed,flow_imbalance_5s_signed,mid_vs_mark_signed_bps,mark_vs_index_signed_bps,mark_acceptance_signed_bps,oi_change_5s_signed,bbo_imbalance_signed,spread_bps,source_file,liq_window_start_us,liq_window_end_us,liq_aligned_side,liq_aligned_notional,liq_opposing_notional,liq_total_notional,liq_aligned_count,liq_opposing_count,liq_total_count,liq_aligned_max_notional,liq_aligned_share,liq_log_aligned_opposing_ratio,liq_log_notional,liq_log_max,liq_log_count,liq_log_notional_per_range_bp,liq_log_notional_z,liq_log_max_z,liq_log_count_z,liq_log_notional_per_range_bp_z
2022-03-01:BTCUSDT:1646153764:-1,2022-03-01,BTCUSDT,-1,1646153764,1646153766000000,1646153766117197,43215.5,43216,91.542,13.611,43174.75,43339.75,1,upper_first,1646153879999999,1646153879999999,43339.75,target,1646153879999999,43368.5,stop,8.3e-05,1646179199832245,43257.25,43257.25,43422.25,43250.25,38.143894954,1.61822584653,9.59376751874,0.929612122916,0.825309358308,6.6505551803,-0.862611636516,4.50258979812,3.81722867566,-0.714369655317,0.115698558974,events_2022-03-01.csv,1646153764000000,1646153766000000,sell,15061.553,0,15061.553,2,0,2,15018.517,1,9.6199670089,9.6199670089,9.61710576768,1.09861228867,5.98106423191,1.06505275034,1.0830525692,1.94758913744,1.00304858534
2022-03-01:BTCUSDT:1646154013:1,2022-03-01,BTCUSDT,1,1646154013,1646154015000000,1646154015136911,43418,43418.5,61.98,41.825,43304.25,43495.25,0,lower_first,1646154268999999,1646154268999999,43278.5,stop,1646154268999999,43304.25,target,8.3e-05,1646179199832245,43399.75,43208.75,43399.75,43402.75,44.0094701006,0.691248221476,4.26269736577,0.94885816826,0.762709514953,-2.31185708671,0.345408905424,4.51061549629,-1.23079605595,0.476701766023,0.115158948138,events_2022-03-01.csv,1646154013000000,1646154015000000,buy,392.7735,0,392.7735,1,0,1,392.7735,1,5.9757758709,5.9757758709,5.9757758709,0.69314718056,2.29503159549,-0.763572356367,-0.749072867144,-0.513455318052,-0.944525203847
2022-03-01:BTCUSDT:1646156851:1,2022-03-01,BTCUSDT,1,1646156851,1646156853000000,1646156853132233,43574.5,43575,88.618,27.376,43529.5,43582,1,upper_first,1646156908999999,1646156908999999,43582,target,1646156908999999,43593,stop,8.3e-05,1646179199832245,43555.75,43503.25,43555.75,43574.75,12.0535176182,4.36222542374,4.36222542374,1,0.940013074458,-7.99594217973,0.538900967662,5.28373520388,-0.295068396801,0.553420863499,0.114745351379,events_2022-03-01.csv,1646156851000000,1646156853000000,buy,306.698,0,306.698,1,0,1,306.698,1,5.72911878247,5.72911878247,5.72911878247,0.69314718056,3.27505532175,-0.887342852362,-0.873177724044,-0.513455318052,-0.426714128817
2022-03-01:BTCUSDT:1646156933:1,2022-03-01,BTCUSDT,1,1646156933,1646156935000000,1646156935112064,43644.5,43645,119.276,15.03,43569,43660.5,1,upper_first,1646156956999999,1646156956999999,43660.5,target,1646156956999999,43671,stop,8.3e-05,1646179199832245,43614.75,43523.25,43614.75,43631.25,20.9791412309,3.78312382852,6.87840696095,0.926507053807,0.855163820863,-7.1663989761,0.226673987398,6.2567670911,0.0288725586639,0.866828193446,0.11456131608,events_2022-03-01.csv,1646156933000000,1646156935000000,buy,3466.4015,0,3466.4015,1,0,1,3466.4015,1,8.15116074515,8.15116074515,8.15116074515,0.69314718056,5.11337753143,0.328017861371,0.345466236685,-0.513455318052,0.5445925591
2022-03-01:BTCUSDT:1646156993:1,2022-03-01,BTCUSDT,1,1646156993,1646156995000000,1646156995112120,43698.5,43699,2.209,0.505,43612,43781.5,1,upper_first,1646157042999999,1646157042999999,43781.5,target,1646157042999999,43785,stop,8.3e-05,1646179199832245,43696.75,43527.25,43696.75,43697.75,38.7900701997,0.22884997168,0.22884997168,0.946351190038,0.862026305463,-8.49207577749,1.40182342239,2.77429878626,1.08331826492,0.783211098348,0.114422367284,events_2022-03-01.csv,1646156993000000,1646156995000000,buy,87.89,0,87.89,1,0,1,87.89,1,4.48739965025,4.48739965025,4.48739965025,0.69314718056,1.18350048463,-1.51042728857,-1.49794539723,-0.513455318052,-1.5318202907
2022-03-01:ETHUSDT:1646162405:1,2022-03-01,ETHUSDT,1,1646162405,1646162407000000,1646162407130967,2958.95,2959,175.29,32.58,2950.425,2967.325,1,upper_first,1646162744999999,1646162744999999,2967.325,target,1646162744999999,2967.7,stop,0.0001,1646179199671334,2958.875,2941.975,2958.875,2958.975,57.1163026488,0.337966287862,0.337966287862,-1,0.890710128153,-9.8416889216,0.540224801044,7.53464925025,0.0161583458236,0.732749915853,0.168977433064,events_2022-03-01.csv,1646162405000000,1646162407000000,buy,538.272,0,538.272,1,0,1,538.272,1,6.29022008184,6.29022008184,6.29022008184,0.69314718056,2.34412421578,-0.438835771277,-0.432677534719,-0.2,-0.437216235901
2022-03-01:BTCUSDT:1646162632:1,2022-03-01,BTCUSDT,1,1646162632,1646162634000000,1646162634132213,43959.5,43960,122.516,26.449,43884.5,44033,0,lower_first,1646163019999999,1646163019999999,43878.5,stop,1646163019999999,43884.5,target,8.3e-05,1646179199832245,43958.75,43810.25,43958.75,43959.75,33.7816703159,0.227485995393,0.227485995394,-0.0366868270949,0.325810157362,-9.1227500796,0.131820249001,2.496083672,-0.690211067856,0.720921051633,0.113740410262,events_2022-03-01.csv,1646162632000000,1646162634000000,buy,8664.866,0,8664.866,1,0,1,8664.866,1,9.06714713945,9.06714713945,9.06714713945,0.69314718056,5.55100449532,0.787652291781,0.80634235061,-0.513455318052,0.775819704486
2022-03-01:BTCUSDT:1646162765:1,2022-03-01,BTCUSDT,1,1646162765,1646162767000000,1646162767111699,43984.5,43985,102.212,13.101,43892.5,44057,0,lower_first,1646163013999999,1646163013999999,43885.5,stop,1646163013999999,43892.5,target,8.3e-05,1646179199832245,43974.75,43810.25,43974.75,43984.75,37.4078306301,2.27403225715,2.27403225715,1,0.989761749981,-12.7177641803,0.213443197543,6.75285110281,119.145224288,0.761698180132,0.113675762622,events_2022-03-01.csv,1646162765000000,1646162767000000,buy,4248.64,0,4248.64,2,0,2,3540.68,1,8.35458955245,8.35458955245,8.17235646982,1.09861228867,4.74124027807,0.430096761836,0.356130809084,1.94758913744,0.347967940679
2022-03-01:BTCUSDT:1646162918:1,2022-03-01,BTCUSDT,1,1646162918,1646162920000000,1646162920131915,43994.5,43995,125.389,23.079,43960,44009.5,0,lower_first,1646162952999999,1646162952999999,43956.5,stop,1646162952999999,43960,target,8.3e-05,1646179199832245,43984.75,43935.25,43984.75,43994.75,11.2539004996,2.27351525245,2.27351525244,0.977676679103,0.997617008216,-16.0171272971,0.481126999146,5.1722709062,95.7357461351,0.685547714023,0.113649924139,events_2022-03-01.csv,1646162918000000,1646162920000000,buy,88782.325,0,88782.325,2,0,2,88561,1,11.3939541298,11.3939541298,11.3914581507,1.09861228867,8.97335483705,1.95522488057,1.97581324349,1.94758913744,2.58407277232
2022-03-01:BTCUSDT:1646164245:-1,2022-03-01,BTCUSDT,-1,1646164245,1646164247000000,1646164247111835,43706.5,43707,0.747,109.637,43662,43764.5,0,lower_first,1646164320999999,1646164320999999,43654.5,stop,1646164320999999,43662,target,8.3e-05,1646179199832245,43713.25,43713.25,43815.75,43706.75,23.4482679737,1.48696333492,1.48696333492,1,0.999757076178,7.24534299806,-0.445851964801,3.11299627949,-0.0198433161036,0.986245138989,0.114398805676,events_2022-03-01.csv,1646164245000000,1646164247000000,sell,522.234,0,522.234,1,0,1,522.234,1,6.26002878274,6.26002878274,6.26002878274,0.69314718056,3.14724024781,-0.620936585749,-0.606051771855,-0.513455318052,-0.494247249774
2022-03-01:BTCUSDT:1646165243:1,2022-03-01,BTCUSDT,1,1646165243,1646165245000000,1646165245111397,43949,43949.5,64.04,46.154,43827.25,44022.25,0,lower_first,1646165338999999,1646165338999999,43825,stop,1646165338999999,43827.25,target,8.3e-05,1646179199832245,43924.75,43729.75,43924.75,43929.75,44.3941058287,1.13831040586,5.57772098874,0.745866495388,0.760860487333,-7.88015435645,0.418352296743,6.57945775895,-0.861801974065,0.187931599708,0.113767584202,events_2022-03-01.csv,1646165243000000,1646165245000000,buy,36729.369,0,36729.369,1,0,1,36729.369,1,10.511359185,10.511359185,10.511359185,0.69314718056,6.71943320178,1.51234600459,1.53299379369,-0.513455318052,1.39317753815
2022-03-01:BTCUSDT:1646165631:1,2022-03-01,BTCUSDT,1,1646165631,1646165633000000,1646165633251913,43864.5,43865,82.731,63.642,43771.75,43938.75,0,lower_first,1646166054999999,1646166054999999,43764.5,stop,1646166054999999,43771.75,target,8.3e-05,1646179199832245,43855.25,43688.25,43855.25,43864.75,38.0798194059,2.16621727159,2.16621727159,0.946309320409,0.991542398832,-11.8815226838,3.59216020716,11.0284018961,1.1029288053,0.20551677911,0.113986743342,events_2022-03-01.csv,1646165631000000,1646165633000000,buy,17034.952,0,17034.952,1,0,1,17034.952,1,9.74308121348,9.74308121348,9.74308121348,0.69314718056,6.10557094358,1.12683044447,1.14643677913,-0.513455318052,1.06883368063
2022-03-01:BTCUSDT:1646167294:1,2022-03-01,BTCUSDT,1,1646167294,1646167296000000,1646167296132444,43972.5,43973,82.112,14.734,43913.25,44011.25,1,upper_first,1646167313999999,1646167313999999,44011.25,target,1646167313999999,44057,stop,8.3e-05,1646179199832245,43962.25,43864.25,43962.25,43972.75,22.2918526691,2.38841278597,2.38841278597,1,1,-10.2004536816,-0.31350077455,7.686914103,-0.956427549248,0.835807547845,0.113706784315,events_2022-03-01.csv,1646167294000000,1646167296000000,buy,44.225,0,44.225,1,0,1,44.225,1,3.81165003128,3.81165003128,3.81165003128,0.69314718056,1.0932340786,-1.84951288323,-1.83794701769,-0.513455318052,-1.57951397759
2022-03-01:ETHUSDT:1646167309:1,2022-03-01,ETHUSDT,1,1646167309,1646167311000000,1646167311131217,2970.1,2970.15,81.04,49.32,2964.3,2973.75,0,lower_first,1646167484999999,1646167484999999,2963.75,stop,1646167318999999,2974.1,stop,0.0001,1646179199671334,2969.025,2959.575,2969.025,2969.175,31.8286306111,0.505216358906,3.70491996531,1,0.999807931081,-9.16628824192,-1.34532918524,7.40578661236,-0.0172931245135,0.224021380286,0.168343083204,events_2022-03-01.csv,1646167309000000,1646167311000000,buy,112706.325,0,112706.325,1,0,1,112706.325,1,11.6325496935,11.6325496935,11.6325496935,0.69314718056,8.17245696586,2.90595441713,2.91576081587,-0.2,3.14902418796
2022-03-01:BTCUSDT:1646169679:1,2022-03-01,BTCUSDT,1,1646169679,1646169681000000,1646169681111529,44002.5,44003,7.208,42.955,43807.25,44017.25,1,upper_first,1646169746999999,1646169746999999,44017.25,target,1646169746999999,44027,stop,8.3e-05,1646179199832245,43912.25,43702.25,43912.25,44020.25,47.8226463003,24.5945038116,20.6092832866,0.578374287477,0.770020058561,-12.4564122037,0.996521481735,34.0643608486,37.7753813637,-0.660767057448,0.113629261808,events_2022-03-01.csv,1646169679000000,1646169681000000,buy,4464.402,0,4464.402,1,0,1,4464.402,1,8.40411452285,8.40411452285,8.40411452285,0.69314718056,4.54704628129,0.454947984195,0.472739256017,-0.513455318052,0.245362463343
2022-03-01:BTCUSDT:1646174191:1,2022-03-01,BTCUSDT,1,1646174191,1646174193000000,1646174193131879,43998.5,43999,46.094,20.196,43934.25,44041.25,1,upper_first,1646174205999999,1646174205999999,44041.25,target,1646174205999999,44042,stop,8.3e-05,1646179199832245,43987.75,43880.75,43987.75,43998.75,24.3249541065,2.50069621656,2.50069621656,1,0.988125537766,-8.85603828533,-0.51544027455,1.01741251558,-0.470830032405,0.434625096059,0.113639592034,events_2022-03-01.csv,1646174191000000,1646174193000000,buy,1106.35,0,1106.35,1,0,1,1106.35,1,7.00972505257,7.00972505257,7.00972505257,0.69314718056,3.83906729652,-0.244745170565,-0.228844091031,-0.513455318052,-0.128709458977
2022-03-01:BTCUSDT:1646174252:1,2022-03-01,BTCUSDT,1,1646174252,1646174254000000,1646174254111464,44142,44142.5,8.172,31.502,44001.25,44242.25,1,upper_first,1646177882999999,1646177882999999,44242.25,target,1646177882999999,44266.5,stop,8.3e-05,1646179199832245,44121.75,43880.75,44121.75,44142.75,54.6215868591,4.75955736117,4.64623456685,0.0385220602407,0.268074448717,-6.42734630968,1.17965567187,2.71520981733,-3.74522058292,-0.592525399129,0.113270166337,events_2022-03-01.csv,1646174252000000,1646174254000000,buy,3329.0475,0,3329.0475,2,0,2,3107.125,1,8.11074184714,8.11074184714,8.04177492947,1.09861228867,4.12628676004,0.307735991157,0.29042905495,1.94758913744,0.0230474987255
2022-03-01:BTCUSDT:1646177881:1,2022-03-01,BTCUSDT,1,1646177881,1646177883000000,1646177883111522,44266,44266.5,69.161,27.206,44158.25,44310.25,1,upper_first,1646178042999999,1646178042999999,44310.25,target,1646178042999999,44333.5,stop,8.3e-05,1646179199832245,44234.25,44082.25,44234.25,44236.25,34.3625132109,0.452138331723,7.23421330756,0.941213655296,0.957500028279,-5.69861162946,-0.370260579914,5.8442646912,-1.30557280856,0.429019037712,0.112952870415,events_2022-03-01.csv,1646177881000000,1646177883000000,buy,2002.0675,0,2002.0675,2,0,2,1557.1325,1,7.60243503455,7.60243503455,7.35124326774,1.09861228867,4.08198732234,0.0526718180088,-0.0570101109356,1.94758913744,-0.000358811595447
2022-03-01:BTCUSDT:1646178042:1,2022-03-01,BTCUSDT,1,1646178042,1646178044000000,1646178044251769,44330,44330.5,49.629,52.337,44246.25,44355.25,1,upper_first,1646178291999999,1646178291999999,44355.25,target,1646178291999999,44363,stop,8.3e-05,1646179199832245,44300.75,44191.75,44300.75,44330.25,24.6045495844,6.65902947467,6.65902947467,-1,0.744992194684,-5.03240285738,-0.610975739529,2.12659725946,-12.3122038124,-0.0672244721748,0.112789799291,events_2022-03-01.csv,1646178042000000,1646178044000000,buy,356.596,0,356.596,1,0,1,356.596,1,5.87940385755,5.87940385755,5.87940385755,0.69314718056,2.74039424521,-0.811931039134,-0.797562188904,-0.513455318052,-0.709210786197
2022-03-01:BTCUSDT:1646178226:1,2022-03-01,BTCUSDT,1,1646178226,1646178228000000,1646178228211727,44349.5,44350,67.153,32.655,44296.25,44364.25,1,upper_first,1646178582999999,1646178582999999,44364.25,target,1646178582999999,44368,stop,8.3e-05,1646179199832245,44330.25,44262.25,44330.25,44349.75,15.3394127035,4.39880217233,4.39880217233,1,0.79088006327,-7.40380072285,-0.263609814215,1.99442192863,-2.90654529934,0.356807148521,0.112740207104,events_2022-03-01.csv,1646178226000000,1646178228000000,buy,3166.4225,0,3166.4225,1,0,1,3166.4225,1,8.06067344465,8.06067344465,8.06067344465,0.69314718056,5.33476487303,0.282612079054,0.299937792514,-0.513455318052,0.661566071353
2022-03-01:BTCUSDT:1646178575:1,2022-03-01,BTCUSDT,1,1646178575,1646178577000000,1646178577132360,44363,44363.5,105.585,17.657,44334.25,44391.25,1,upper_first,1646178625999999,1646178625999999,44391.25,target,1646178625999999,44416,stop,8.3e-05,1646179199832245,44362.75,44305.75,44362.75,44363.25,12.8486173648,0.112707169867,0.112707169866,1,0.976782720129,-9.43134273,-0.119354154404,2.30431873931,1.62218305528,0.714083946849,0.11270589959,events_2022-03-01.csv,1646178575000000,1646178577000000,buy,223.12,0,223.12,1,0,1,223.12,1,5.4121816227,5.4121816227,5.4121816227,0.69314718056,2.91046261143,-1.04637930947,-1.0326438116,-0.513455318052,-0.619352468297
2022-03-01:BTCUSDT:1646178715:1,2022-03-01,BTCUSDT,1,1646178715,1646178717000000,1646178717112054,44472.5,44473,68.648,68.069,44387,44549.5,0,lower_first,1646178779999999,1646178779999999,44381,stop,1646178779999999,44387,target,8.3e-05,1646179199832245,44468.25,44305.75,44468.25,44472.75,36.5429266949,1.01195797001,1.01195797001,0.593223982155,0.687734202732,-4.87925912574,-0.00224747030431,0.87659044975,-0.362156894411,0.0395429528595,0.112428397165,events_2022-03-01.csv,1646178715000000,1646178717000000,buy,11179.5,0,11179.5,1,0,1,11179.5,1,9.32192646843,9.32192646843,9.32192646843,0.69314718056,5.72661279315,0.915498461203,0.934533891202,-0.513455318052,0.86860513309
2022-05-01:BTCUSDT:1651369899:1,2022-05-01,BTCUSDT,1,1651369899,1651369901000000,1651369901135456,38030.5,38031,79.503,0.056,37916,38080.5,0,lower_first,1651370164999999,1651370164999999,37914,stop,1651370164999999,37916,target,8.9e-05,1651449599914410,37998.25,37833.75,37998.25,37999.75,43.2914673702,0.394755021613,8.55302546828,0.97695858685,0.874057642559,1.43588648502,-3.53324098886,5.34930177535,-0.263805067939,-0.964912280702,0.13147255839,events_2022-05-01.csv,1651369899000000,1651369901000000,buy,3591.082,0,3591.082,1,0,1,3591.082,1,8.18648725767,8.18648725767,8.18648725767,0.69314718056,4.43023645684,0.345744414473,0.363240677342,-0.513455318052,0.183644140456
2022-05-01:BTCUSDT:1651376021:1,2022-05-01,BTCUSDT,1,1651376021,1651376023000000,1651376023114522,38013.5,38014,30.435,27.397,37959.25,38019.25,0,lower_first,1651376214999999,1651376214999999,37955,stop,1651376214999999,37959.25,target,8.9e-05,1651449599914410,37989.25,37929.25,37989.25,38005.25,15.7939417072,4.21171778858,6.44919286377,0.746110265811,0.96144588668,-4.23088816571,-1.16473906296,7.05733386452,0.000778324320549,-0.25822192347,0.131531353786,events_2022-05-01.csv,1651376021000000,1651376023000000,buy,76.424,0,76.424,1,0,1,76.424,1,4.34929681005,4.34929681005,4.34929681005,0.69314718056,1.76452827691,-1.57972615664,-1.56743147335,-0.513455318052,-1.22482504388
2022-05-01:BTCUSDT:1651377257:1,2022-05-01,BTCUSDT,1,1651377257,1651377259000000,1651377259114505,38018.5,38019,68.964,24.356,37998.5,38021,1,upper_first,1651377266999999,1651377266999999,38021,target,1651377266999999,38024.5,stop,8.9e-05,1651449599914410,38009.75,37987.25,38009.75,38018.75,5.91953380383,2.36781352153,2.36781352153,1,1,-6.18785041595,0.0893750188946,4.8574814419,-8.67404007956,0.850648053176,0.131514055565,events_2022-05-01.csv,1651377257000000,1651377259000000,buy,344.0565,0,344.0565,1,0,1,344.0565,1,5.84370817174,5.84370817174,5.84370817174,0.69314718056,4.07960698085,-0.829842840358,-0.815522378122,-0.513455318052,-0.00161650276266
2022-05-01:BTCUSDT:1651382104:1,2022-05-01,BTCUSDT,1,1651382104,1651382106000000,1651382106114534,38152.5,38153,26.541,36.23,38055,38220.5,0,lower_first,1651382253999999,1651382253999999,38052,stop,1651382253999999,38055,target,8.9e-05,1651449599914410,38137.75,37972.25,38137.75,38152.75,43.3953235311,3.93311089406,3.93311089406,0.675287949239,0.931635255883,-2.75395760216,-0.272505980721,5.55554535976,29.3540600612,-0.204855842185,0.131052152204,events_2022-05-01.csv,1651382104000000,1651382106000000,buy,1917,0,1917,1,0,1,1917,1,7.55903825544,7.55903825544,7.55903825544,0.69314718056,3.810549745,0.0308956715836,0.0475413835187,-0.513455318052,-0.143777159494
2022-05-01:BTCUSDT:1651418602:1,2022-05-01,BTCUSDT,1,1651418602,1651418604000000,1651418604194422,38095.5,38096,12.901,21.896,38036,38113.5,1,upper_first,1651418610999999,1651418610999999,38113.5,target,1651418609999999,38113.5,stop,7.5e-05,1651449599914410,38074.75,37997.25,38074.75,38095.75,20.3546970105,5.51546628671,5.51546628671,1,0.938867378623,-3.98310930749,-0.687419566008,3.62757175019,4.63052290731,-0.28809271679,0.131248236352,events_2022-05-01.csv,1651418602000000,1651418604000000,buy,765.78,0,765.78,1,0,1,765.78,1,6.64219992841,6.64219992841,6.64219992841,0.69314718056,3.65381645141,-0.429166251656,-0.413763378091,-0.513455318052,-0.226589680329
2022-05-01:BTCUSDT:1651420437:1,2022-05-01,BTCUSDT,1,1651420437,1651420439000000,1651420439114636,38419.5,38420,23.478,4.657,38320.5,38451,1,upper_first,1651420441999999,1651420441999999,38451,target,1651420441999999,38472,stop,7.5e-05,1651449599914410,38385.75,38255.25,38385.75,38387.75,33.9969910709,0.521026683079,8.85745361234,0.52932619106,0.618517179467,-0.0910981491453,-0.66887595266,6.25845301355,0.0799075500391,0.610611577618,0.13014139863,events_2022-05-01.csv,1651420437000000,1651420439000000,buy,424.5615,0,424.5615,1,0,1,424.5615,1,6.05340947341,6.05340947341,6.05340947341,0.69314718056,2.60181583127,-0.724616453864,-0.710011726871,-0.513455318052,-0.782430888501
2022-05-01:BTCUSDT:1651421863:1,2022-05-01,BTCUSDT,1,1651421863,1651421865000000,1651421865114155,38611.5,38612,56.335,15.113,38552.75,38644.75,1,upper_first,1651421867999999,1651421867999999,38644.75,target,1651421867999999,38655,stop,2.8e-05,1651449599914410,38598.75,38506.75,38598.75,38611.75,23.834968749,3.36798471453,3.36798471453,1,0.858262625968,-6.98263115791,0.181168656892,4.13486762727,8.17013901435,0.725547132901,0.129494260167,events_2022-05-01.csv,1651421863000000,1651421865000000,buy,1786.1,0,1786.1,2,0,2,1747.2825,1,7.4883494733,7.4883494733,7.46638915643,1.09861228867,4.32989241723,-0.00457537724171,0.000925236185418,1.94758913744,0.130625776074
2022-05-01:BTCUSDT:1651427333:-1,2022-05-01,BTCUSDT,-1,1651427333,1651427335000000,1651427335114198,38381.5,38382,4.301,99.079,38337,38431.5,0,lower_first,1651428126999999,1651428126999999,38335.5,stop,1651428126999999,38337,target,2.8e-05,1651449599914410,38384.25,38384.25,38478.75,38381.75,24.6194728307,0.651308805044,0.651308805044,1,1,1.83126423919,-0.393359569462,0.291743401259,3.80548291637,0.914188521892,0.130270245625,events_2022-05-01.csv,1651427333000000,1651427335000000,sell,38.196,0,38.196,1,0,1,38.196,1,3.66857470077,3.66857470077,3.66857470077,0.69314718056,0.936663717494,-1.921306906,-1.90993498906,-0.513455318052,-1.66224041047
