episode_id,symbol,settlement_currency,side,start_time,start_price,start_qty,start_home_notional,start_foreign_notional,direct_reversal_entry,entry_after_flat_min,end_time,end_price,closed,settlement_closed,fill_count,discretionary_fill_count,add_count,reduce_count,winning_add_count,losing_add_count,flat_add_count,favorable_reduce_count,adverse_reduce_count,flat_reduce_count,maker_fill_count,taker_fill_count,unknown_liquidity_fill_count,maker_add_count,taker_add_count,max_abs_position,max_home_notional_proxy,max_foreign_notional_proxy,gross_realised_pnl_native,exec_comm_native,realised_minus_comm_proxy_native,first_order_type,first_time_in_force,first_exec_inst,reversal_from_episode_id,previous_episode_outcome,previous_episode_pnl_native,duration_min,directional_price_move,episode_outcome,maker_share,winning_add_share
XBTUSD-000058,XBTUSD,XBt,LONG,2020-08-17T10:23:21.207000+00:00,11912.5,15555.0,1.30584225,15555.0,False,355.2521,2020-08-17T17:24:40.814000+00:00,12426.5,True,False,32,32,8,23,0,8,0,23,0,0,8,24,0,8,0,59995.0,5.0930746,59995.0,0.0,328799.0,-328799.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,421.3267833333333,0.04314795383001058,FLAT,0.25,0.0
XBTUSD-000059,XBTUSD,XBt,SHORT,2020-08-17T18:53:38.701000+00:00,12329.5,12548.0,1.01776828,12548.0,False,88.96478333333333,2020-08-19T11:11:41.286000+00:00,11807.0,True,False,4,4,0,3,0,0,0,3,0,0,1,3,0,0,0,12548.0,1.01776828,12548.0,0.0,97911.0,-97911.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,2418.043083333333,0.04237803641672411,FLAT,0.25,
XBTUSD-000060,XBTUSD,XBt,LONG,2020-08-19T20:20:39.670000+00:00,11575.5,5555.0,0.47989645,5555.0,False,548.9730666666667,2020-08-21T08:50:58.192000+00:00,11816.5,True,False,4,4,1,2,0,1,0,2,0,0,2,2,0,1,0,11110.0,0.9605150499999999,11110.0,0.0,41711.0,-41711.0,Limit,GoodTillCancel,nan,,FLAT,0.0,2190.3087,0.020819834996328446,FLAT,0.5,0.0
XBTUSD-000061,XBTUSD,XBt,SHORT,2020-08-21T10:05:28.197000+00:00,11789.0,6666.0,0.56541012,6666.0,False,74.50008333333334,2020-08-25T16:59:14.734000+00:00,11296.0,True,False,61,61,31,29,18,7,6,29,0,0,36,25,0,18,13,100545.0,13.707506039999997,160651.0,0.0,506838.8667866787,-506838.8667866787,Market,ImmediateOrCancel,nan,,FLAT,0.0,6173.775616666667,0.041818644499109325,FLAT,0.5901639344262295,0.5806451612903226
XBTUSD-000062,XBTUSD,XBt,LONG,2020-08-25T16:59:14.734000+00:00,11296.0,1004.0,0.08888412,1004.0,True,0.0,2020-08-26T16:28:56.440000+00:00,11524.5,True,False,34,34,11,22,2,9,0,22,0,0,23,11,0,9,2,88199.0,7.880437390000001,88199.0,0.0,-35155.49734267676,35155.49734267676,Limit,GoodTillCancel,nan,XBTUSD-000061,FLAT,0.0,1409.6951000000001,0.0202283994334278,FLAT,0.6764705882352942,0.18181818181818182
XBTUSD-000063,XBTUSD,XBt,SHORT,2020-08-26T16:28:56.440000+00:00,11524.5,3068.0,0.26621036,3068.0,True,0.0,2020-08-27T14:10:07.390000+00:00,11206.5,True,False,11,11,3,7,0,2,1,7,0,0,11,0,0,3,0,19789.0,1.7156349899999999,19789.0,0.0,-78078.44198194754,78078.44198194754,Limit,GoodTillCancel,nan,XBTUSD-000062,FLAT,0.0,1301.1825,0.027593387999479413,FLAT,1.0,0.0
XBTUSD-000064,XBTUSD,XBt,LONG,2020-08-27T14:10:07.390000+00:00,11206.5,4207.0,0.37539060999999996,4207.0,True,0.0,2020-08-30T04:40:20.590000+00:00,11592.5,True,False,48,48,31,16,11,20,0,9,7,0,24,24,0,23,8,96529.0,15.277435170000008,172187.0,0.0,1106074.0725379456,-1106074.0725379456,Limit,GoodTillCancel,nan,XBTUSD-000063,FLAT,0.0,3750.2200000000003,0.0344442957212332,FLAT,0.5,0.3548387096774194
XBTUSD-000065,XBTUSD,XBt,LONG,2020-08-30T08:53:07.559000+00:00,11560.0,4666.0,0.40365566,4666.0,False,252.78281666666666,2020-08-31T08:19:26.320000+00:00,11607.0,True,False,96,96,24,71,21,3,0,0,71,0,7,89,0,6,18,122436.0,11.92935431,139102.0,0.0,1363523.0,-1363523.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1406.3126833333333,0.004065743944636768,FLAT,0.07291666666666667,0.875
XBTUSD-000066,XBTUSD,XBt,LONG,2020-08-31T11:20:51.550000+00:00,11658.5,3666.0,0.31443282,3666.0,False,181.4205,2020-09-03T11:23:27.373000+00:00,11218.5,True,False,192,192,129,62,16,113,0,0,62,0,41,151,0,41,88,510302.0,47.01714664999997,537634.0,0.0,4434418.0,-4434418.0,Limit,GoodTillCancel,nan,,FLAT,0.0,4322.59705,-0.037740704207230746,FLAT,0.21354166666666666,0.12403100775193798
XBTUSD-000067,XBTUSD,XBt,LONG,2020-09-03T19:57:02.692000+00:00,10693.5,3666.0,0.34280766,3666.0,False,513.58865,2020-09-04T06:40:43.064000+00:00,10283.5,True,False,37,37,34,2,0,34,0,0,2,0,34,3,0,34,0,242850.0,23.49948342,242850.0,0.0,1096122.0,-1096122.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,643.6728666666667,-0.03834104830036933,FLAT,0.918918918918919,0.0
XBTUSD-000068,XBTUSD,XBt,LONG,2020-09-04T07:06:54.474000+00:00,10227.0,3717.0,0.36344826,3717.0,False,26.190166666666666,2020-09-04T10:08:13.317000+00:00,10495.5,True,False,21,21,6,14,0,5,1,14,0,0,5,16,0,5,1,32796.0,3.22012992,32796.0,0.0,186536.0,-186536.0,Limit,GoodTillCancel,nan,,FLAT,0.0,181.31405,0.026254033440891833,FLAT,0.23809523809523808,0.0
XBTUSD-000069,XBTUSD,XBt,LONG,2020-09-04T14:51:02.611000+00:00,10101.5,5466.0,0.541134,5466.0,False,282.8215666666667,2020-09-04T16:04:47.580000+00:00,10376.0,True,False,48,48,11,36,0,11,0,36,0,0,12,36,0,11,0,96194.0,9.63374272,96194.0,0.0,409007.0,-409007.0,Limit,GoodTillCancel,nan,,FLAT,0.0,73.74948333333333,0.02717418205217048,FLAT,0.25,0.0
XBTUSD-000070,XBTUSD,XBt,LONG,2020-09-04T18:25:15.745000+00:00,10358.0,5999.0,0.57914346,5999.0,False,140.4694166666667,2020-09-05T13:24:13.184000+00:00,10163.0,True,False,10,10,7,2,0,7,0,0,2,0,8,2,0,7,0,43992.0,4.31596598,43992.0,0.0,195089.0,-195089.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1138.9573166666667,-0.018826028190770394,FLAT,0.8,0.0
XBTUSD-000071,XBTUSD,XBt,LONG,2020-09-05T18:53:31.003000+00:00,9967.0,6999.0,0.70220967,6999.0,False,329.29698333333334,2020-09-06T12:27:33.633000+00:00,10267.0,True,False,21,21,7,13,1,6,0,13,0,0,7,14,0,6,1,76993.0,7.90738285,78143.0,0.0,355151.0,-355151.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1054.0438333333334,0.030099327781679452,FLAT,0.3333333333333333,0.14285714285714285
XBTUSD-000072,XBTUSD,XBt,LONG,2020-09-06T14:44:50.876000+00:00,10175.0,3999.0,0.39302172,3999.0,False,137.28738333333334,2020-09-07T10:19:51.089000+00:00,10100.0,True,False,10,10,8,1,0,8,0,0,1,0,9,1,0,8,0,31992.0,3.1636488899999997,31992.0,0.0,142631.0,-142631.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1175.0035500000001,-0.0073710073710073765,FLAT,0.9,0.0
XBTUSD-000073,XBTUSD,XBt,LONG,2020-09-07T11:05:06.352000+00:00,10120.0,2999.0,0.29633119,2999.0,False,45.25438333333333,2020-09-07T11:32:56.032000+00:00,10045.0,True,False,3,3,0,2,0,0,0,0,2,0,1,2,0,0,0,2999.0,0.29633119,2999.0,0.0,31233.38019009505,-31233.38019009505,Market,ImmediateOrCancel,nan,,FLAT,0.0,27.828,-0.007411067193675902,FLAT,0.3333333333333333,
XBTUSD-000074,XBTUSD,XBt,SHORT,2020-09-07T11:32:56.032000+00:00,10045.0,999.0,0.09945045,999.0,True,0.0,2020-09-07T16:06:44.560000+00:00,10158.0,True,False,19,19,8,10,6,2,0,0,10,0,2,17,0,1,7,14427.0,1.4397397299999999,14427.0,0.0,166222.61980990495,-166222.61980990495,Limit,GoodTillCancel,nan,XBTUSD-000073,FLAT,0.0,273.80879999999996,-0.01124937779990054,FLAT,0.10526315789473684,0.75
XBTUSD-000075,XBTUSD,XBt,LONG,2020-09-07T22:04:21.263000+00:00,10185.5,3999.0,0.39262182,3999.0,False,357.61171666666667,2020-09-08T09:44:34.861000+00:00,10120.0,True,False,6,6,1,4,1,0,0,0,4,0,0,6,0,0,1,7998.0,0.78496371,7998.0,0.0,106326.0,-106326.0,Limit,GoodTillCancel,nan,,FLAT,0.0,700.2266333333333,-0.006430710323499067,FLAT,0.0,1.0
XBTUSD-000076,XBTUSD,XBt,SHORT,2020-09-08T11:43:40.751000+00:00,9962.0,6114.0,0.61372332,6114.0,False,119.09816666666667,2020-09-08T14:13:23.412000+00:00,10060.0,True,False,28,28,17,10,15,2,0,0,10,0,0,28,0,0,17,27998.0,2.8111792000000007,27998.0,0.0,377593.0,-377593.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,149.71101666666667,-0.00983738205179674,FLAT,0.0,0.8823529411764706
XBTUSD-000077,XBTUSD,XBt,LONG,2020-09-08T14:30:50.526000+00:00,10114.5,500.0,0.049435,500.0,False,17.451900000000002,2020-09-10T06:41:44.261000+00:00,10329.0,True,False,26,26,14,11,0,11,3,4,7,0,11,15,0,11,3,55989.0,5.572404490000001,55989.0,0.0,371657.0,-371657.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,2410.895583333333,0.021207177814029254,FLAT,0.4230769230769231,0.0
XBTUSD-000078,XBTUSD,XBt,LONG,2020-09-12T15:27:52.719000+00:00,10362.5,2889.0,0.2787885,2889.0,False,3406.140966666667,2020-09-14T12:26:48.098000+00:00,10466.0,True,False,18,18,16,1,2,13,1,1,0,0,13,5,0,13,3,78986.0,7.65728081,78986.0,0.0,500689.0,-500689.0,Limit,GoodTillCancel,nan,,FLAT,0.0,2698.922983333333,0.009987937273823855,FLAT,0.7222222222222222,0.125
XBTUSD-000079,XBTUSD,XBt,LONG,2020-09-14T12:39:17.319000+00:00,10459.0,15999.0,1.52966439,15999.0,False,12.487016666666667,2020-09-14T14:52:14.920000+00:00,10641.5,True,False,13,13,5,7,5,0,0,7,0,0,1,12,0,0,5,131998.0,12.529849559999999,131998.0,0.0,1545350.0,-1545350.0,Limit,GoodTillCancel,nan,,FLAT,0.0,132.96001666666666,0.01744908691079461,FLAT,0.07692307692307693,1.0
XBTUSD-000080,XBTUSD,XBt,LONG,2020-09-16T07:32:13.330000+00:00,10849.0,15999.0,1.47462783,15999.0,False,2439.9735,2020-09-16T08:04:58.092000+00:00,10903.0,True,False,7,7,1,5,0,0,1,5,0,0,0,7,0,0,1,31998.0,2.94925566,31998.0,0.0,397174.0,-397174.0,Limit,GoodTillCancel,nan,,FLAT,0.0,32.74603333333333,0.004977417273481333,FLAT,0.0,0.0
XBTUSD-000081,XBTUSD,XBt,SHORT,2020-09-16T17:10:27.838000+00:00,11044.0,5999.0,0.54320945,5999.0,False,545.4957666666667,2020-09-17T18:16:11.111000+00:00,10907.5,True,False,37,37,35,1,32,3,0,0,1,0,3,34,0,3,32,97992.0,8.989008560000002,97992.0,0.0,1115553.0,-1115553.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,1505.7212166666666,0.012359652299891333,FLAT,0.08108108108108109,0.9142857142857143
XBTUSD-000082,XBTUSD,XBt,LONG,2020-09-19T09:15:58.383000+00:00,10933.5,8678.0,0.79368988,8678.0,False,2339.7878666666666,2020-09-19T11:57:22.323000+00:00,11153.0,True,False,6,6,2,3,0,0,2,3,0,0,3,3,0,0,2,15999.0,1.46326854,15999.0,0.0,66411.72835802237,-66411.72835802237,Market,ImmediateOrCancel,nan,,FLAT,0.0,161.399,0.02007591347692861,FLAT,0.5,0.0
XBTUSD-000083,XBTUSD,XBt,SHORT,2020-09-19T11:57:22.323000+00:00,11153.0,11998.0,1.07574068,11998.0,True,0.0,2020-09-19T16:20:45.314000+00:00,11091.0,True,False,3,3,1,1,0,1,0,1,0,0,2,1,0,1,0,27997.0,2.5057313,27997.0,0.0,114006.27164197763,-114006.27164197763,Limit,GoodTillCancel,nan,XBTUSD-000082,FLAT,0.0,263.3831833333333,0.005559042410113846,FLAT,0.6666666666666666,0.0
XBTUSD-000084,XBTUSD,XBt,SHORT,2020-09-20T09:10:23.087000+00:00,10933.5,21300.0,1.948098,21300.0,False,1009.62955,2020-09-21T11:54:24.664000+00:00,10625.0,True,False,24,24,20,3,1,4,15,3,0,0,4,20,0,4,16,85996.0,7.88111349,85996.0,0.0,981040.0,-981040.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1604.0262833333334,0.02821603329217537,FLAT,0.16666666666666666,0.05
XBTUSD-000085,XBTUSD,XBt,LONG,2020-09-21T14:39:31.283000+00:00,10358.0,10999.0,1.06184346,10999.0,False,165.11031666666668,2020-09-21T17:07:13.800000+00:00,10380.0,True,False,49,49,29,19,18,11,0,19,0,0,4,45,0,3,26,270994.0,26.214829339999998,270994.0,0.0,3101108.0,-3101108.0,Limit,GoodTillCancel,nan,,FLAT,0.0,147.70861666666667,0.002123962154856107,FLAT,0.08163265306122448,0.6206896551724138
XBTUSD-000086,XBTUSD,XBt,LONG,2020-09-21T17:14:08.959000+00:00,10395.0,32999.0,3.1745038,32999.0,False,6.919316666666666,2020-09-21T19:18:59.594000+00:00,10468.5,True,False,2,2,0,1,0,0,0,1,0,0,0,2,0,0,0,32999.0,3.1745038,32999.0,0.0,427043.0,-427043.0,Limit,GoodTillCancel,nan,,FLAT,0.0,124.84391666666667,0.007070707070707005,FLAT,0.0,
XBTUSD-000087,XBTUSD,XBt,LONG,2020-09-22T00:03:20.911000+00:00,10367.5,5988.0,0.57760248,5988.0,False,284.3552833333333,2020-09-22T09:19:09.821000+00:00,10445.5,True,False,8,8,5,2,1,2,2,2,0,0,5,3,0,4,1,58995.0,5.6945070399999995,58995.0,0.0,539516.0,-539516.0,Limit,GoodTillCancel,nan,,FLAT,0.0,555.8151666666668,0.007523510971786829,FLAT,0.625,0.2
XBTUSD-000088,XBTUSD,XBt,LONG,2020-09-23T00:23:49.396000+00:00,10519.0,11990.0,1.1398893,11990.0,False,904.6595833333333,2020-09-23T18:58:21.148000+00:00,10410.0,True,False,25,25,14,10,0,13,1,0,10,0,13,12,0,13,1,77375.0,8.461004650000001,88485.0,0.0,588704.0,-588704.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,1114.5292,-0.010362201730202525,FLAT,0.52,0.0
XBTUSD-000089,XBTUSD,XBt,LONG,2020-09-23T19:04:47.308000+00:00,10381.0,9999.0,0.96320367,9999.0,False,6.436000000000001,2020-09-23T20:48:55.929000+00:00,10196.0,True,False,79,79,51,27,0,51,0,9,18,0,32,47,0,29,22,429977.0,58.90152698,605642.0,0.0,4924692.0,-4924692.0,Limit,GoodTillCancel,nan,,FLAT,0.0,104.14368333333333,-0.017821019169636854,FLAT,0.4050632911392405,0.0
XBTUSD-000090,XBTUSD,XBt,LONG,2020-09-23T20:49:53.347000+00:00,10201.0,33076.0,3.24244028,33076.0,False,0.9569666666666666,2020-09-23T20:50:44.439000+00:00,10171.5,True,False,7,7,5,1,0,0,5,0,1,0,0,7,0,0,5,158555.0,15.543146649999999,158555.0,0.0,2101319.0,-2101319.0,Limit,GoodTillCancel,nan,,FLAT,0.0,0.8515333333333334,-0.002891873345750362,FLAT,0.0,0.0
XBTUSD-000091,XBTUSD,XBt,LONG,2020-09-23T20:52:14.671000+00:00,10145.5,29852.0,2.94251164,29852.0,False,1.5038666666666667,2020-09-23T21:01:40.892000+00:00,10245.0,True,False,89,89,16,72,2,0,14,62,10,0,59,30,0,0,16,317110.0,46.875200199999995,475665.0,0.0,3862097.0,-3862097.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,9.437016666666667,0.009807303730718031,FLAT,0.6629213483146067,0.125
XBTUSD-000092,XBTUSD,XBt,LONG,2020-09-23T23:25:20.531000+00:00,10222.0,1155.0,0.11299365,1155.0,False,143.66064999999998,2020-09-24T03:59:10.889000+00:00,10291.0,True,False,50,50,26,23,0,0,26,8,15,0,0,50,0,0,26,237110.0,23.196471299999995,237110.0,0.0,3126699.0,-3126699.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,273.8393,0.006750146742320551,FLAT,0.0,0.0
XBTUSD-000093,XBTUSD,XBt,LONG,2020-09-25T18:29:35.980000+00:00,10731.5,58555.0,5.4561549,58555.0,False,2310.418183333333,2020-09-26T13:16:14.094000+00:00,10676.0,True,False,5,5,0,4,0,0,0,0,4,0,0,5,0,0,0,58555.0,5.4561549,58555.0,0.0,738514.0,-738514.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,1126.6352333333334,-0.005171690816754393,FLAT,0.0,
XBTUSD-000094,XBTUSD,XBt,LONG,2020-09-26T21:51:56.827000+00:00,10746.0,9883.0,0.91971198,9883.0,False,515.7122166666667,2020-09-27T08:12:59.659000+00:00,10648.0,True,False,13,13,10,2,0,3,7,0,2,0,3,10,0,3,7,95665.0,8.943405899999998,95665.0,0.0,895604.0,-895604.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,621.0472000000001,-0.009119672436255333,FLAT,0.23076923076923078,0.0
XBTUSD-000095,XBTUSD,XBt,LONG,2020-09-28T00:31:03.411000+00:00,10877.0,1000.0,0.09194,1000.0,False,978.0625333333334,2020-09-29T19:51:19.200000+00:00,10754.0,True,False,451,451,195,255,63,123,9,132,123,0,146,305,0,86,109,1000985.0,302.58958586,3238413.0,0.0,17728478.479642242,-17728478.479642242,Market,ImmediateOrCancel,nan,,FLAT,0.0,2600.2631499999998,-0.01130826514663974,FLAT,0.3237250554323725,0.3230769230769231
XBTUSD-000096,XBTUSD,XBt,SHORT,2020-09-29T19:51:19.200000+00:00,10754.0,23681.0,2.20209619,23681.0,True,0.0,2020-09-29T22:57:20.587000+00:00,10758.5,True,False,17,17,5,11,1,4,0,11,0,0,6,11,0,5,0,290346.0,26.98380797,290346.0,0.0,1214528.5203577578,-1214528.5203577578,Limit,GoodTillCancel,nan,XBTUSD-000095,FLAT,0.0,186.02311666666668,-0.00041844894922826725,FLAT,0.35294117647058826,0.2
XBTUSD-000097,XBTUSD,XBt,LONG,2020-09-29T23:04:33.209000+00:00,10768.5,125.0,0.0116075,125.0,False,7.210366666666667,2020-09-30T07:44:52.809000+00:00,10710.0,True,False,91,91,45,45,1,29,15,2,43,0,29,62,0,29,16,509998.0,62.445920349999994,669997.0,0.0,4536915.0,-4536915.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,520.3266666666666,-0.0054325114918512,FLAT,0.31868131868131866,0.022222222222222223
XBTUSD-000098,XBTUSD,XBt,LONG,2020-09-30T14:10:55.245000+00:00,10742.5,909.0,0.08461881,909.0,False,386.04060000000004,2020-10-01T16:21:31.976000+00:00,10516.5,True,False,210,210,99,110,37,61,1,19,91,0,8,202,0,8,91,1026659.0,179.13199817999993,1913324.0,0.0,21447048.0,-21447048.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,1570.6121833333334,-0.021037933441936274,FLAT,0.0380952380952381,0.37373737373737376
XBTUSD-000099,XBTUSD,XBt,LONG,2020-10-01T16:22:24.232000+00:00,10542.0,200.0,0.018972,200.0,False,0.8709333333333333,2020-10-01T16:27:37.655000+00:00,10571.5,True,False,126,126,96,29,77,19,0,29,0,0,0,126,0,0,96,393332.0,37.29036805,393332.0,0.0,5028028.112191868,-5028028.112191868,Market,ImmediateOrCancel,nan,,FLAT,0.0,5.223716666666666,0.002798330487573608,FLAT,0.0,0.8020833333333334
XBTUSD-000100,XBTUSD,XBt,SHORT,2020-10-01T16:27:37.655000+00:00,10571.5,66667.0,6.306031529999999,66667.0,True,0.0,2020-10-01T16:29:17.639000+00:00,10566.0,True,False,2,2,0,1,0,0,0,1,0,0,0,2,0,0,0,66667.0,6.306031529999999,66667.0,0.0,851538.8878081319,-851538.8878081319,Market,ImmediateOrCancel,nan,XBTUSD-000099,FLAT,0.0,1.6663999999999999,0.0005202667549543127,FLAT,0.0,
XBTUSD-000101,XBTUSD,XBt,LONG,2020-10-01T16:30:10.103000+00:00,10546.5,5820.0,0.5518524,5820.0,False,0.8744,2020-10-01T16:45:13.458000+00:00,10450.0,True,False,82,82,44,37,8,32,4,0,37,0,17,65,0,16,28,706665.0,82.18694706,866664.0,0.0,7660157.0,-7660157.0,Limit,GoodTillCancel,nan,,FLAT,0.0,15.055916666666667,-0.009149954961361617,FLAT,0.2073170731707317,0.18181818181818182
XBTUSD-000102,XBTUSD,XBt,LONG,2020-10-01T16:45:32.303000+00:00,10466.5,5668.0,0.54152072,5668.0,False,0.3140833333333333,2020-10-01T16:49:08.978000+00:00,10513.0,True,False,103,103,53,49,2,0,51,49,0,0,0,103,0,0,53,669999.0,64.00500447000002,669999.0,0.0,8619364.0,-8619364.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,3.61125,0.004442745903597167,FLAT,0.0,0.03773584905660377
XBTUSD-000103,XBTUSD,XBt,LONG,2020-10-01T16:50:42.245000+00:00,10508.5,40000.0,3.8064,40000.0,False,1.5544499999999999,2020-10-01T18:51:34.038000+00:00,10578.0,True,False,831,831,442,388,246,193,3,153,235,0,61,770,0,0,442,853332.0,367.1961425500003,3853323.0,0.0,43842911.17448859,-43842911.17448859,Market,ImmediateOrCancel,nan,,FLAT,0.0,120.86321666666666,0.006613693676547516,FLAT,0.07340553549939831,0.5565610859728507
XBTUSD-000104,XBTUSD,XBt,SHORT,2020-10-01T18:51:34.038000+00:00,10578.0,11972.0,1.13183288,11972.0,True,0.0,2020-10-01T19:44:41.639000+00:00,10565.0,True,False,30,30,23,6,5,18,0,6,0,0,22,8,0,18,5,436664.0,41.17072755,436664.0,0.0,270217.46476596646,-270217.46476596646,Limit,GoodTillCancel,nan,XBTUSD-000103,FLAT,0.0,53.12668333333333,0.001228965778029889,FLAT,0.7333333333333333,0.21739130434782608
XBTUSD-000105,XBTUSD,XBt,LONG,2020-10-01T19:44:41.639000+00:00,10565.0,63334.0,5.994563100000001,63334.0,True,0.0,2020-10-02T06:34:50.193000+00:00,10471.5,True,False,480,480,176,303,70,106,0,67,236,0,20,460,0,19,157,823331.0,269.7118331100001,2823326.0,0.0,31557023.360745445,-31557023.360745445,Limit,GoodTillCancel,nan,XBTUSD-000104,FLAT,0.0,650.1425666666667,-0.008849976336961718,FLAT,0.041666666666666664,0.3977272727272727
XBTUSD-000106,XBTUSD,XBt,LONG,2020-10-02T06:54:23.065000+00:00,10493.5,19775.0,1.8845575,19775.0,False,19.547866666666668,2020-10-02T10:22:03.608000+00:00,10400.0,True,False,69,69,54,14,23,30,1,0,14,0,8,61,0,8,46,353331.0,42.64478379000001,446664.0,0.0,3820557.0,-3820557.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,207.67571666666666,-0.008910277791013499,FLAT,0.11594202898550725,0.42592592592592593
XBTUSD-000107,XBTUSD,XBt,LONG,2020-10-02T10:37:25.319000+00:00,10436.5,5889.0,0.56428398,5889.0,False,15.36185,2020-10-02T13:53:18.636000+00:00,10531.5,True,False,191,191,148,42,121,0,27,42,0,0,0,191,0,0,148,458164.0,53.71813651999997,561616.0,0.0,7229805.0,-7229805.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,195.88861666666665,0.009102668519139545,FLAT,0.0,0.8175675675675675
XBTUSD-000108,XBTUSD,XBt,LONG,2020-10-02T14:56:59.637000+00:00,10539.0,858165.0,81.43127685,858165.0,False,63.683350000000004,2020-10-05T06:16:53.478000+00:00,10630.5,True,False,382,382,251,130,159,92,0,35,95,0,115,267,0,115,136,858165.0,195.15377528000013,2061595.0,0.0,24233461.0,-24233461.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,3799.8973499999997,0.008682038144036452,FLAT,0.3010471204188482,0.6334661354581673
XBTUSD-000109,XBTUSD,XBt,LONG,2020-10-05T07:05:43.662000+00:00,10650.0,120.0,0.011268,120.0,False,48.836400000000005,2020-10-08T03:39:55.968000+00:00,10639.0,True,False,452,452,165,286,79,73,13,167,119,0,68,384,0,58,107,825765.0,213.57728206000004,2273269.0,0.0,20475448.0,-20475448.0,Limit,GoodTillCancel,nan,,FLAT,0.0,4114.2051,-0.0010328638497653087,FLAT,0.1504424778761062,0.47878787878787876
XBTUSD-000110,XBTUSD,XBt,LONG,2020-10-08T12:30:47.149000+00:00,10646.0,23840.0,2.2392912,23840.0,False,530.8530166666667,2020-10-09T05:18:55.267000+00:00,10874.5,True,False,142,142,95,46,23,51,21,46,0,0,16,126,0,0,95,1002540.0,108.33794912,1154312.0,0.0,12608399.0,-12608399.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1008.1353,0.021463460454630878,FLAT,0.11267605633802817,0.24210526315789474
XBTUSD-000111,XBTUSD,XBt,LONG,2020-10-09T06:00:18.167000+00:00,10848.0,8215.0,0.7572587,8215.0,False,41.38166666666667,2020-10-09T13:32:24.884000+00:00,11055.0,True,False,20,20,18,1,13,1,4,1,0,0,6,14,0,5,13,111542.0,10.195120970000001,111542.0,0.0,1107413.0,-1107413.0,Limit,GoodTillCancel,nan,,FLAT,0.0,452.11195000000004,0.019081858407079544,FLAT,0.3,0.7222222222222222
XBTUSD-000112,XBTUSD,XBt,LONG,2020-10-09T13:56:08.712000+00:00,11081.0,35772.0,3.22806528,35772.0,False,23.730466666666665,2020-10-09T17:03:33.670000+00:00,11056.0,True,False,4,4,0,3,0,0,0,0,3,0,0,4,0,0,0,35772.0,3.22806528,35772.0,0.0,436294.0,-436294.0,Limit,GoodTillCancel,nan,,FLAT,0.0,187.41596666666666,-0.0022561140691272907,FLAT,0.0,
XBTUSD-000113,XBTUSD,XBt,LONG,2020-10-09T19:05:28.023000+00:00,11034.5,15772.0,1.42925864,15772.0,False,121.90588333333334,2020-10-10T02:30:53.578000+00:00,11392.0,True,False,2,2,0,1,0,0,0,1,0,0,1,1,0,0,0,15772.0,1.42925864,15772.0,0.0,61293.0,-61293.0,Limit,GoodTillCancel,nan,,FLAT,0.0,445.4259166666667,0.03239838687752061,FLAT,0.5,
XBTUSD-000114,XBTUSD,XBt,LONG,2020-10-10T23:11:30.758000+00:00,11307.0,13333.0,1.17917052,13333.0,False,1240.6196666666665,2020-10-11T12:26:28.859000+00:00,11359.5,True,False,14,14,6,7,0,6,0,7,0,0,7,7,0,6,0,53332.0,4.7246818799999994,53332.0,0.0,210593.0,-210593.0,Limit,GoodTillCancel,nan,,FLAT,0.0,794.96835,0.004643141416821539,FLAT,0.5,0.0
XBTUSD-000115,XBTUSD,XBt,LONG,2020-10-11T16:21:31.675000+00:00,11415.5,13333.0,1.1679708,13333.0,False,235.04693333333336,2020-10-12T10:40:42.326000+00:00,11325.0,True,False,35,35,8,26,0,8,0,0,26,0,8,27,0,8,0,66665.0,5.865586689999999,66665.0,0.0,370471.0,-370471.0,Limit,GoodTillCancel,nan,,FLAT,0.0,1099.1775166666666,-0.007927817441198415,FLAT,0.22857142857142856,0.0
XBTUSD-000116,XBTUSD,XBt,LONG,2020-10-12T11:30:32.948000+00:00,11252.5,3343.0,0.29709241,3343.0,False,49.8437,2020-10-12T16:36:36.717000+00:00,11560.0,True,False,3,3,1,1,0,0,1,1,0,0,0,3,0,0,1,13333.0,1.18490371,13333.0,0.0,157837.0,-157837.0,Limit,GoodTillCancel,nan,,FLAT,0.0,306.06281666666666,0.027327260608753567,FLAT,0.0,0.0
